tract_geoid,state_fips,county_fips,tract,borough,census_name,population,median_household_income,median_age,employed_population,median_gross_rent,acs_year,acs_product
36061000600,36,061,000600,Manhattan,Census Tract 6; New York County; New York,10302.0,36893.0,47.3,4285.0,1002.0,2024,ACS 5-Year
36061000700,36,061,000700,Manhattan,Census Tract 7; New York County; New York,9134.0,190388.0,31.4,7374.0,3501.0,2024,ACS 5-Year
36061000800,36,061,000800,Manhattan,Census Tract 8; New York County; New York,8747.0,31262.0,52.2,3608.0,1204.0,2024,ACS 5-Year
36061000900,36,061,000900,Manhattan,Census Tract 9; New York County; New York,1966.0,250001.0,30.8,1395.0,3501.0,2024,ACS 5-Year
36061001001,36,061,001001,Manhattan,Census Tract 10.01; New York County; New York,1745.0,140000.0,44.9,988.0,1243.0,2024,ACS 5-Year
36061001002,36,061,001002,Manhattan,Census Tract 10.02; New York County; New York,6513.0,23796.0,39.3,1639.0,579.0,2024,ACS 5-Year
36061001200,36,061,001200,Manhattan,Census Tract 12; New York County; New York,4173.0,114318.0,46.1,1911.0,1178.0,2024,ACS 5-Year
36061001300,36,061,001300,Manhattan,Census Tract 13; New York County; New York,5062.0,171923.0,31.5,3745.0,3501.0,2024,ACS 5-Year
36061001401,36,061,001401,Manhattan,Census Tract 14.01; New York County; New York,3707.0,103750.0,53.7,1700.0,1403.0,2024,ACS 5-Year
36061001402,36,061,001402,Manhattan,Census Tract 14.02; New York County; New York,3463.0,90469.0,37.2,2125.0,1841.0,2024,ACS 5-Year
36061001501,36,061,001501,Manhattan,Census Tract 15.01; New York County; New York,7677.0,125712.0,41.7,3724.0,3501.0,2024,ACS 5-Year
36061001502,36,061,001502,Manhattan,Census Tract 15.02; New York County; New York,8375.0,204310.0,28.5,6653.0,3501.0,2024,ACS 5-Year
36061001600,36,061,001600,Manhattan,Census Tract 16; New York County; New York,7221.0,35875.0,45.3,3382.0,1261.0,2024,ACS 5-Year
36061001800,36,061,001800,Manhattan,Census Tract 18; New York County; New York,6706.0,76726.0,35.2,3649.0,2071.0,2024,ACS 5-Year
36061002000,36,061,002000,Manhattan,Census Tract 20; New York County; New York,5048.0,30792.0,44.2,1158.0,692.0,2024,ACS 5-Year
36061002100,36,061,002100,Manhattan,Census Tract 21; New York County; New York,7441.0,250001.0,35.1,4790.0,3501.0,2024,ACS 5-Year
36061002201,36,061,002201,Manhattan,Census Tract 22.01; New York County; New York,6795.0,39961.0,39.4,2830.0,1272.0,2024,ACS 5-Year
36061002202,36,061,002202,Manhattan,Census Tract 22.02; New York County; New York,2502.0,151711.0,31.4,1793.0,3339.0,2024,ACS 5-Year
36061002400,36,061,002400,Manhattan,Census Tract 24; New York County; New York,4523.0,21092.0,45.8,1120.0,595.0,2024,ACS 5-Year
36061002500,36,061,002500,Manhattan,Census Tract 25; New York County; New York,4476.0,20597.0,47.9,1044.0,483.0,2024,ACS 5-Year
36061002601,36,061,002601,Manhattan,Census Tract 26.01; New York County; New York,4199.0,30350.0,44.2,1601.0,1111.0,2024,ACS 5-Year
36061002602,36,061,002602,Manhattan,Census Tract 26.02; New York County; New York,3528.0,89970.0,37.2,2110.0,3460.0,2024,ACS 5-Year
36061002700,36,061,002700,Manhattan,Census Tract 27; New York County; New York,1101.0,124063.0,60.0,450.0,1729.0,2024,ACS 5-Year
36061002800,36,061,002800,Manhattan,Census Tract 28; New York County; New York,6509.0,70691.0,42.1,3408.0,1198.0,2024,ACS 5-Year
36061002901,36,061,002901,Manhattan,Census Tract 29.01; New York County; New York,562.0,11094.0,38.5,3.0,283.0,2024,ACS 5-Year
36061002902,36,061,002902,Manhattan,Census Tract 29.02; New York County; New York,3493.0,,50.2,1464.0,1457.0,2024,ACS 5-Year
36061003001,36,061,003001,Manhattan,Census Tract 30.01; New York County; New York,4270.0,88889.0,29.4,3023.0,2327.0,2024,ACS 5-Year
36061003002,36,061,003002,Manhattan,Census Tract 30.02; New York County; New York,2833.0,74691.0,34.8,1804.0,2026.0,2024,ACS 5-Year
36061003100,36,061,003100,Manhattan,Census Tract 31; New York County; New York,2910.0,189250.0,25.1,1524.0,3501.0,2024,ACS 5-Year
36061003200,36,061,003200,Manhattan,Census Tract 32; New York County; New York,7866.0,101294.0,35.5,4772.0,2285.0,2024,ACS 5-Year
36061003300,36,061,003300,Manhattan,Census Tract 33; New York County; New York,5951.0,250001.0,39.1,3732.0,3501.0,2024,ACS 5-Year
36061003400,36,061,003400,Manhattan,Census Tract 34; New York County; New York,6990.0,121413.0,32.3,5368.0,2338.0,2024,ACS 5-Year
36061003601,36,061,003601,Manhattan,Census Tract 36.01; New York County; New York,3050.0,57000.0,40.6,1533.0,1698.0,2024,ACS 5-Year
36061003602,36,061,003602,Manhattan,Census Tract 36.02; New York County; New York,3444.0,155000.0,33.9,1975.0,2889.0,2024,ACS 5-Year
36061003700,36,061,003700,Manhattan,Census Tract 37; New York County; New York,3460.0,250001.0,40.1,2499.0,3501.0,2024,ACS 5-Year
36061003800,36,061,003800,Manhattan,Census Tract 38; New York County; New York,7282.0,78220.0,31.5,5025.0,2507.0,2024,ACS 5-Year
36061003900,36,061,003900,Manhattan,Census Tract 39; New York County; New York,5699.0,202542.0,43.2,2971.0,2324.0,2024,ACS 5-Year
36061004001,36,061,004001,Manhattan,Census Tract 40.01; New York County; New York,3304.0,150661.0,33.2,2430.0,2926.0,2024,ACS 5-Year
36061004002,36,061,004002,Manhattan,Census Tract 40.02; New York County; New York,6268.0,196833.0,27.3,3659.0,3501.0,2024,ACS 5-Year
36061004100,36,061,004100,Manhattan,Census Tract 41; New York County; New York,6889.0,101893.0,40.9,3426.0,1868.0,2024,ACS 5-Year
36061004200,36,061,004200,Manhattan,Census Tract 42; New York County; New York,5141.0,131083.0,20.5,2454.0,3440.0,2024,ACS 5-Year
36061004300,36,061,004300,Manhattan,Census Tract 43; New York County; New York,3524.0,122730.0,36.2,2518.0,3258.0,2024,ACS 5-Year
36061004400,36,061,004400,Manhattan,Census Tract 44; New York County; New York,16963.0,153280.0,38.8,10112.0,3131.0,2024,ACS 5-Year
36061004500,36,061,004500,Manhattan,Census Tract 45; New York County; New York,957.0,170714.0,39.7,486.0,3501.0,2024,ACS 5-Year
36061004700,36,061,004700,Manhattan,Census Tract 47; New York County; New York,2187.0,148750.0,36.7,1524.0,3501.0,2024,ACS 5-Year
36061004800,36,061,004800,Manhattan,Census Tract 48; New York County; New York,6972.0,161973.0,33.6,3835.0,2497.0,2024,ACS 5-Year
36061004900,36,061,004900,Manhattan,Census Tract 49; New York County; New York,4203.0,146967.0,45.1,2939.0,2976.0,2024,ACS 5-Year
36061005000,36,061,005000,Manhattan,Census Tract 50; New York County; New York,4774.0,205250.0,37.2,3103.0,3501.0,2024,ACS 5-Year
36061005200,36,061,005200,Manhattan,Census Tract 52; New York County; New York,3543.0,238750.0,34.6,2010.0,3500.0,2024,ACS 5-Year
36061005400,36,061,005400,Manhattan,Census Tract 54; New York County; New York,4453.0,124732.0,46.5,2582.0,3059.0,2024,ACS 5-Year
36061005501,36,061,005501,Manhattan,Census Tract 55.01; New York County; New York,5346.0,214306.0,33.6,3087.0,2636.0,2024,ACS 5-Year
36061005502,36,061,005502,Manhattan,Census Tract 55.02; New York County; New York,1899.0,179844.0,39.5,1189.0,2580.0,2024,ACS 5-Year
36061005600,36,061,005600,Manhattan,Census Tract 56; New York County; New York,3822.0,183068.0,43.7,2320.0,2657.0,2024,ACS 5-Year
36061005700,36,061,005700,Manhattan,Census Tract 57; New York County; New York,2600.0,201116.0,35.5,1356.0,3501.0,2024,ACS 5-Year
36061005800,36,061,005800,Manhattan,Census Tract 58; New York County; New York,3986.0,206827.0,31.8,2874.0,3501.0,2024,ACS 5-Year
36061005900,36,061,005900,Manhattan,Census Tract 59; New York County; New York,5120.0,181375.0,39.5,2715.0,2186.0,2024,ACS 5-Year
36061006000,36,061,006000,Manhattan,Census Tract 60; New York County; New York,5077.0,202600.0,42.8,2631.0,3501.0,2024,ACS 5-Year
36061006100,36,061,006100,Manhattan,Census Tract 61; New York County; New York,5319.0,179167.0,30.2,2781.0,3501.0,2024,ACS 5-Year
36061006200,36,061,006200,Manhattan,Census Tract 62; New York County; New York,3886.0,104255.0,31.4,1738.0,3415.0,2024,ACS 5-Year
36061006300,36,061,006300,Manhattan,Census Tract 63; New York County; New York,5759.0,173995.0,42.8,3644.0,3501.0,2024,ACS 5-Year
36061006400,36,061,006400,Manhattan,Census Tract 64; New York County; New York,7729.0,130385.0,33.6,5315.0,2939.0,2024,ACS 5-Year
36061006500,36,061,006500,Manhattan,Census Tract 65; New York County; New York,5585.0,133781.0,31.6,3757.0,2806.0,2024,ACS 5-Year
36061006600,36,061,006600,Manhattan,Census Tract 66; New York County; New York,11034.0,101990.0,35.6,6062.0,2349.0,2024,ACS 5-Year
36061006700,36,061,006700,Manhattan,Census Tract 67; New York County; New York,4652.0,131304.0,34.5,3493.0,2880.0,2024,ACS 5-Year
36061006800,36,061,006800,Manhattan,Census Tract 68; New York County; New York,6430.0,128919.0,31.2,3863.0,2990.0,2024,ACS 5-Year
36061006900,36,061,006900,Manhattan,Census Tract 69; New York County; New York,2681.0,238563.0,36.2,1729.0,3501.0,2024,ACS 5-Year
36061007001,36,061,007001,Manhattan,Census Tract 70.01; New York County; New York,3997.0,163287.0,33.3,2568.0,3432.0,2024,ACS 5-Year
36061007002,36,061,007002,Manhattan,Census Tract 70.02; New York County; New York,3479.0,154965.0,29.9,2534.0,3416.0,2024,ACS 5-Year
36061007100,36,061,007100,Manhattan,Census Tract 71; New York County; New York,5231.0,150449.0,36.2,3240.0,3318.0,2024,ACS 5-Year
36061007200,36,061,007200,Manhattan,Census Tract 72; New York County; New York,7113.0,136979.0,31.7,5124.0,3298.0,2024,ACS 5-Year
36061007300,36,061,007300,Manhattan,Census Tract 73; New York County; New York,5393.0,175590.0,44.8,3865.0,2764.0,2024,ACS 5-Year
36061007400,36,061,007400,Manhattan,Census Tract 74; New York County; New York,5355.0,215511.0,35.3,3773.0,3501.0,2024,ACS 5-Year
36061007500,36,061,007500,Manhattan,Census Tract 75; New York County; New York,3898.0,187647.0,47.8,2495.0,2816.0,2024,ACS 5-Year
36061007600,36,061,007600,Manhattan,Census Tract 76; New York County; New York,2362.0,193644.0,35.3,1643.0,3304.0,2024,ACS 5-Year
36061007700,36,061,007700,Manhattan,Census Tract 77; New York County; New York,5600.0,230044.0,36.4,3919.0,3501.0,2024,ACS 5-Year
36061007800,36,061,007800,Manhattan,Census Tract 78; New York County; New York,8015.0,134092.0,37.8,5525.0,3501.0,2024,ACS 5-Year
36061007900,36,061,007900,Manhattan,Census Tract 79; New York County; New York,4458.0,200079.0,42.0,2593.0,3501.0,2024,ACS 5-Year
36061008000,36,061,008000,Manhattan,Census Tract 80; New York County; New York,5319.0,177105.0,33.6,3967.0,3329.0,2024,ACS 5-Year
36061008100,36,061,008100,Manhattan,Census Tract 81; New York County; New York,6191.0,134538.0,44.1,4200.0,3153.0,2024,ACS 5-Year
36061008200,36,061,008200,Manhattan,Census Tract 82; New York County; New York,3450.0,162143.0,38.5,2240.0,3501.0,2024,ACS 5-Year
36061008300,36,061,008300,Manhattan,Census Tract 83; New York County; New York,3614.0,75000.0,41.9,1888.0,1479.0,2024,ACS 5-Year
36061008400,36,061,008400,Manhattan,Census Tract 84; New York County; New York,1765.0,231546.0,36.9,1112.0,3501.0,2024,ACS 5-Year
36061008601,36,061,008601,Manhattan,Census Tract 86.01; New York County; New York,3332.0,145054.0,30.8,2057.0,3501.0,2024,ACS 5-Year
36061008602,36,061,008602,Manhattan,Census Tract 86.02; New York County; New York,0.0,,,0.0,,2024,ACS 5-Year
36061008603,36,061,008603,Manhattan,Census Tract 86.03; New York County; New York,4970.0,200735.0,52.7,2602.0,3500.0,2024,ACS 5-Year
36061008700,36,061,008700,Manhattan,Census Tract 87; New York County; New York,5376.0,150384.0,32.9,3677.0,3128.0,2024,ACS 5-Year
36061008800,36,061,008800,Manhattan,Census Tract 88; New York County; New York,7567.0,112782.0,41.2,5334.0,2858.0,2024,ACS 5-Year
36061008900,36,061,008900,Manhattan,Census Tract 89; New York County; New York,5890.0,102260.0,38.9,3589.0,2174.0,2024,ACS 5-Year
36061009000,36,061,009000,Manhattan,Census Tract 90; New York County; New York,7239.0,156381.0,36.8,5079.0,3091.0,2024,ACS 5-Year
36061009100,36,061,009100,Manhattan,Census Tract 91; New York County; New York,6539.0,160866.0,39.1,4584.0,3364.0,2024,ACS 5-Year
36061009200,36,061,009200,Manhattan,Census Tract 92; New York County; New York,1387.0,166638.0,35.9,990.0,3501.0,2024,ACS 5-Year
36061009300,36,061,009300,Manhattan,Census Tract 93; New York County; New York,9559.0,122586.0,49.7,5221.0,2001.0,2024,ACS 5-Year
36061009400,36,061,009400,Manhattan,Census Tract 94; New York County; New York,70.0,81875.0,40.4,35.0,3208.0,2024,ACS 5-Year
36061009500,36,061,009500,Manhattan,Census Tract 95; New York County; New York,3765.0,222321.0,30.2,2001.0,3501.0,2024,ACS 5-Year
36061009600,36,061,009600,Manhattan,Census Tract 96; New York County; New York,560.0,,27.1,238.0,3501.0,2024,ACS 5-Year
36061009700,36,061,009700,Manhattan,Census Tract 97; New York County; New York,4875.0,71537.0,57.7,2501.0,1261.0,2024,ACS 5-Year
36061009800,36,061,009800,Manhattan,Census Tract 98; New York County; New York,8874.0,171745.0,39.7,5494.0,2642.0,2024,ACS 5-Year
36061009901,36,061,009901,Manhattan,Census Tract 99.01; New York County; New York,1948.0,250001.0,36.3,1456.0,3501.0,2024,ACS 5-Year
36061009902,36,061,009902,Manhattan,Census Tract 99.02; New York County; New York,4019.0,162845.0,33.9,2579.0,3501.0,2024,ACS 5-Year
36061009903,36,061,009903,Manhattan,Census Tract 99.03; New York County; New York,1465.0,187596.0,33.8,1015.0,3501.0,2024,ACS 5-Year
36061010000,36,061,010000,Manhattan,Census Tract 100; New York County; New York,1618.0,99875.0,39.0,1301.0,2637.0,2024,ACS 5-Year
36061010100,36,061,010100,Manhattan,Census Tract 101; New York County; New York,1862.0,108304.0,34.9,1355.0,3501.0,2024,ACS 5-Year
36061010200,36,061,010200,Manhattan,Census Tract 102; New York County; New York,267.0,,59.5,189.0,3501.0,2024,ACS 5-Year
36061010300,36,061,010300,Manhattan,Census Tract 103; New York County; New York,3410.0,180200.0,32.5,2304.0,3501.0,2024,ACS 5-Year
36061010400,36,061,010400,Manhattan,Census Tract 104; New York County; New York,1058.0,193026.0,45.7,684.0,2656.0,2024,ACS 5-Year
36061010601,36,061,010601,Manhattan,Census Tract 106.01; New York County; New York,7753.0,249091.0,52.1,4441.0,2881.0,2024,ACS 5-Year
36061010602,36,061,010602,Manhattan,Census Tract 106.02; New York County; New York,5214.0,207717.0,35.2,3083.0,3501.0,2024,ACS 5-Year
36061010801,36,061,010801,Manhattan,Census Tract 108.01; New York County; New York,3161.0,160719.0,40.8,1946.0,3149.0,2024,ACS 5-Year
36061010802,36,061,010802,Manhattan,Census Tract 108.02; New York County; New York,4136.0,134004.0,63.5,2184.0,3175.0,2024,ACS 5-Year
36061010803,36,061,010803,Manhattan,Census Tract 108.03; New York County; New York,1922.0,119178.0,43.7,1162.0,3221.0,2024,ACS 5-Year
36061010900,36,061,010900,Manhattan,Census Tract 109; New York County; New York,208.0,163542.0,33.0,151.0,3324.0,2024,ACS 5-Year
36061011000,36,061,011000,Manhattan,Census Tract 110; New York County; New York,6760.0,150164.0,34.3,4601.0,2812.0,2024,ACS 5-Year
36061011100,36,061,011100,Manhattan,Census Tract 111; New York County; New York,4711.0,104451.0,33.9,3427.0,2986.0,2024,ACS 5-Year
36061011201,36,061,011201,Manhattan,Census Tract 112.01; New York County; New York,862.0,163750.0,47.1,477.0,3501.0,2024,ACS 5-Year
36061011202,36,061,011202,Manhattan,Census Tract 112.02; New York County; New York,518.0,211563.0,68.6,270.0,3501.0,2024,ACS 5-Year
36061011203,36,061,011203,Manhattan,Census Tract 112.03; New York County; New York,986.0,167083.0,42.8,544.0,3501.0,2024,ACS 5-Year
36061011300,36,061,011300,Manhattan,Census Tract 113; New York County; New York,136.0,93750.0,36.9,56.0,2750.0,2024,ACS 5-Year
36061011401,36,061,011401,Manhattan,Census Tract 114.01; New York County; New York,1026.0,155809.0,62.7,416.0,3501.0,2024,ACS 5-Year
36061011402,36,061,011402,Manhattan,Census Tract 114.02; New York County; New York,2298.0,206818.0,44.0,1346.0,3350.0,2024,ACS 5-Year
36061011500,36,061,011500,Manhattan,Census Tract 115; New York County; New York,3947.0,138750.0,32.8,2441.0,3199.0,2024,ACS 5-Year
36061011600,36,061,011600,Manhattan,Census Tract 116; New York County; New York,2721.0,90212.0,44.4,1553.0,1905.0,2024,ACS 5-Year
36061011700,36,061,011700,Manhattan,Census Tract 117; New York County; New York,5363.0,116048.0,36.5,4052.0,3501.0,2024,ACS 5-Year
36061011800,36,061,011800,Manhattan,Census Tract 118; New York County; New York,9264.0,139332.0,43.9,4787.0,2827.0,2024,ACS 5-Year
36061011900,36,061,011900,Manhattan,Census Tract 119; New York County; New York,1352.0,18050.0,64.5,287.0,347.0,2024,ACS 5-Year
36061012000,36,061,012000,Manhattan,Census Tract 120; New York County; New York,3489.0,192644.0,56.8,1792.0,3105.0,2024,ACS 5-Year
36061012101,36,061,012101,Manhattan,Census Tract 121.01; New York County; New York,3217.0,63690.0,31.1,1807.0,1752.0,2024,ACS 5-Year
36061012102,36,061,012102,Manhattan,Census Tract 121.02; New York County; New York,5029.0,62727.0,58.5,2733.0,1753.0,2024,ACS 5-Year
36061012200,36,061,012200,Manhattan,Census Tract 122; New York County; New York,3103.0,222909.0,54.5,1413.0,3208.0,2024,ACS 5-Year
36061012400,36,061,012400,Manhattan,Census Tract 124; New York County; New York,8984.0,120709.0,38.7,5720.0,2993.0,2024,ACS 5-Year
36061012500,36,061,012500,Manhattan,Census Tract 125; New York County; New York,2704.0,171250.0,39.7,1895.0,3501.0,2024,ACS 5-Year
36061012601,36,061,012601,Manhattan,Census Tract 126.01; New York County; New York,7014.0,136781.0,43.3,4191.0,2844.0,2024,ACS 5-Year
36061012602,36,061,012602,Manhattan,Census Tract 126.02; New York County; New York,4980.0,232600.0,38.0,3063.0,3501.0,2024,ACS 5-Year
36061012700,36,061,012700,Manhattan,Census Tract 127; New York County; New York,6307.0,120214.0,36.9,4691.0,2484.0,2024,ACS 5-Year
36061012800,36,061,012800,Manhattan,Census Tract 128; New York County; New York,5163.0,220256.0,60.1,2490.0,2663.0,2024,ACS 5-Year
36061012901,36,061,012901,Manhattan,Census Tract 129.01; New York County; New York,6806.0,110917.0,36.3,5056.0,2762.0,2024,ACS 5-Year
36061012902,36,061,012902,Manhattan,Census Tract 129.02; New York County; New York,2594.0,128625.0,37.1,1596.0,2433.0,2024,ACS 5-Year
36061013000,36,061,013000,Manhattan,Census Tract 130; New York County; New York,3336.0,212414.0,53.7,1770.0,3206.0,2024,ACS 5-Year
36061013100,36,061,013100,Manhattan,Census Tract 131; New York County; New York,3485.0,136346.0,40.9,2324.0,3128.0,2024,ACS 5-Year
36061013201,36,061,013201,Manhattan,Census Tract 132.01; New York County; New York,2364.0,162054.0,32.5,1631.0,2574.0,2024,ACS 5-Year
36061013202,36,061,013202,Manhattan,Census Tract 132.02; New York County; New York,3616.0,101836.0,37.6,2121.0,3104.0,2024,ACS 5-Year
36061013203,36,061,013203,Manhattan,Census Tract 132.03; New York County; New York,4276.0,122083.0,36.5,2641.0,2336.0,2024,ACS 5-Year
36061013300,36,061,013300,Manhattan,Census Tract 133; New York County; New York,6146.0,156829.0,38.2,4199.0,3090.0,2024,ACS 5-Year
36061013400,36,061,013400,Manhattan,Census Tract 134; New York County; New York,10475.0,122163.0,37.0,6079.0,2716.0,2024,ACS 5-Year
36061013501,36,061,013501,Manhattan,Census Tract 135.01; New York County; New York,4872.0,99265.0,37.2,2874.0,2839.0,2024,ACS 5-Year
36061013502,36,061,013502,Manhattan,Census Tract 135.02; New York County; New York,5873.0,95693.0,39.1,3574.0,2509.0,2024,ACS 5-Year
36061013601,36,061,013601,Manhattan,Census Tract 136.01; New York County; New York,1979.0,250001.0,64.1,1022.0,3501.0,2024,ACS 5-Year
36061013602,36,061,013602,Manhattan,Census Tract 136.02; New York County; New York,6373.0,188628.0,40.0,3357.0,3251.0,2024,ACS 5-Year
36061013603,36,061,013603,Manhattan,Census Tract 136.03; New York County; New York,4459.0,171912.0,38.6,2840.0,3326.0,2024,ACS 5-Year
36061013604,36,061,013604,Manhattan,Census Tract 136.04; New York County; New York,4030.0,168970.0,41.8,2947.0,2453.0,2024,ACS 5-Year
36061013700,36,061,013700,Manhattan,Census Tract 137; New York County; New York,6600.0,167929.0,47.3,4465.0,3501.0,2024,ACS 5-Year
36061013800,36,061,013800,Manhattan,Census Tract 138; New York County; New York,11607.0,141343.0,42.8,7448.0,2490.0,2024,ACS 5-Year
36061013900,36,061,013900,Manhattan,Census Tract 139; New York County; New York,9952.0,108071.0,37.8,6852.0,2408.0,2024,ACS 5-Year
36061014000,36,061,014000,Manhattan,Census Tract 140; New York County; New York,8051.0,220066.0,45.4,4248.0,2913.0,2024,ACS 5-Year
36061014200,36,061,014200,Manhattan,Census Tract 142; New York County; New York,3979.0,250001.0,52.0,2077.0,3501.0,2024,ACS 5-Year
36061014300,36,061,014300,Manhattan,Census Tract 143; New York County; New York,0.0,,,0.0,,2024,ACS 5-Year
36061014401,36,061,014401,Manhattan,Census Tract 144.01; New York County; New York,5006.0,202966.0,47.0,2882.0,2958.0,2024,ACS 5-Year
36061014402,36,061,014402,Manhattan,Census Tract 144.02; New York County; New York,6799.0,163086.0,50.3,4120.0,2700.0,2024,ACS 5-Year
36061014500,36,061,014500,Manhattan,Census Tract 145; New York County; New York,7329.0,186389.0,39.0,3776.0,3501.0,2024,ACS 5-Year
36061014601,36,061,014601,Manhattan,Census Tract 146.01; New York County; New York,3940.0,139000.0,37.0,2306.0,2701.0,2024,ACS 5-Year
36061014602,36,061,014602,Manhattan,Census Tract 146.02; New York County; New York,8144.0,132457.0,40.2,4922.0,2533.0,2024,ACS 5-Year
36061014700,36,061,014700,Manhattan,Census Tract 147; New York County; New York,2840.0,202250.0,36.6,1835.0,3501.0,2024,ACS 5-Year
36061014801,36,061,014801,Manhattan,Census Tract 148.01; New York County; New York,3127.0,202670.0,45.9,1568.0,2901.0,2024,ACS 5-Year
36061014802,36,061,014802,Manhattan,Census Tract 148.02; New York County; New York,7150.0,179304.0,39.5,4038.0,3124.0,2024,ACS 5-Year
36061014900,36,061,014900,Manhattan,Census Tract 149; New York County; New York,6074.0,184896.0,53.1,3086.0,3501.0,2024,ACS 5-Year
36061015001,36,061,015001,Manhattan,Census Tract 150.01; New York County; New York,2141.0,194659.0,49.2,1141.0,3328.0,2024,ACS 5-Year
36061015002,36,061,015002,Manhattan,Census Tract 150.02; New York County; New York,4904.0,243480.0,55.7,2006.0,3501.0,2024,ACS 5-Year
36061015101,36,061,015101,Manhattan,Census Tract 151.01; New York County; New York,3476.0,44107.0,31.7,1200.0,828.0,2024,ACS 5-Year
36061015102,36,061,015102,Manhattan,Census Tract 151.02; New York County; New York,9611.0,163274.0,35.8,5124.0,3501.0,2024,ACS 5-Year
36061015200,36,061,015200,Manhattan,Census Tract 152; New York County; New York,7667.0,114940.0,40.7,3584.0,2140.0,2024,ACS 5-Year
36061015301,36,061,015301,Manhattan,Census Tract 153.01; New York County; New York,4799.0,186949.0,45.4,2422.0,3240.0,2024,ACS 5-Year
36061015302,36,061,015302,Manhattan,Census Tract 153.02; New York County; New York,5448.0,189453.0,42.5,3157.0,3501.0,2024,ACS 5-Year
36061015401,36,061,015401,Manhattan,Census Tract 154.01; New York County; New York,4594.0,122860.0,44.3,3210.0,2200.0,2024,ACS 5-Year
36061015402,36,061,015402,Manhattan,Census Tract 154.02; New York County; New York,3724.0,147589.0,37.3,2018.0,2637.0,2024,ACS 5-Year
36061015403,36,061,015403,Manhattan,Census Tract 154.03; New York County; New York,5055.0,129848.0,46.6,2370.0,,2024,ACS 5-Year
36061015501,36,061,015501,Manhattan,Census Tract 155.01; New York County; New York,4969.0,186563.0,53.7,2561.0,3501.0,2024,ACS 5-Year
36061015502,36,061,015502,Manhattan,Census Tract 155.02; New York County; New York,5500.0,177841.0,51.7,2761.0,3501.0,2024,ACS 5-Year
36061015601,36,061,015601,Manhattan,Census Tract 156.01; New York County; New York,5172.0,127741.0,35.5,3364.0,3037.0,2024,ACS 5-Year
36061015602,36,061,015602,Manhattan,Census Tract 156.02; New York County; New York,2244.0,75147.0,38.8,1204.0,2226.0,2024,ACS 5-Year
36061015700,36,061,015700,Manhattan,Census Tract 157; New York County; New York,10669.0,163712.0,43.5,6533.0,2981.0,2024,ACS 5-Year
36061015801,36,061,015801,Manhattan,Census Tract 158.01; New York County; New York,5188.0,177750.0,42.5,3159.0,2489.0,2024,ACS 5-Year
36061015802,36,061,015802,Manhattan,Census Tract 158.02; New York County; New York,4260.0,95391.0,32.4,2421.0,3501.0,2024,ACS 5-Year
36061015900,36,061,015900,Manhattan,Census Tract 159; New York County; New York,9194.0,156830.0,48.4,5765.0,2729.0,2024,ACS 5-Year
36061016001,36,061,016001,Manhattan,Census Tract 160.01; New York County; New York,3118.0,250001.0,57.5,1634.0,3094.0,2024,ACS 5-Year
36061016002,36,061,016002,Manhattan,Census Tract 160.02; New York County; New York,3183.0,121216.0,35.6,1583.0,2163.0,2024,ACS 5-Year
36061016100,36,061,016100,Manhattan,Census Tract 161; New York County; New York,5756.0,179179.0,39.5,3837.0,3225.0,2024,ACS 5-Year
36061016200,36,061,016200,Manhattan,Census Tract 162; New York County; New York,9320.0,21942.0,44.5,2668.0,925.0,2024,ACS 5-Year
36061016300,36,061,016300,Manhattan,Census Tract 163; New York County; New York,7253.0,137829.0,47.0,3839.0,2547.0,2024,ACS 5-Year
36061016400,36,061,016400,Manhattan,Census Tract 164; New York County; New York,8310.0,26544.0,38.0,2646.0,1045.0,2024,ACS 5-Year
36061016500,36,061,016500,Manhattan,Census Tract 165; New York County; New York,7098.0,213661.0,45.4,3499.0,2743.0,2024,ACS 5-Year
36061016600,36,061,016600,Manhattan,Census Tract 166; New York County; New York,6888.0,50231.0,34.0,2847.0,1288.0,2024,ACS 5-Year
36061016700,36,061,016700,Manhattan,Census Tract 167; New York County; New York,7884.0,250001.0,43.8,3698.0,2943.0,2024,ACS 5-Year
36061016800,36,061,016800,Manhattan,Census Tract 168; New York County; New York,5041.0,38833.0,39.6,1628.0,840.0,2024,ACS 5-Year
36061016900,36,061,016900,Manhattan,Census Tract 169; New York County; New York,8103.0,184268.0,42.3,5077.0,3118.0,2024,ACS 5-Year
36061017000,36,061,017000,Manhattan,Census Tract 170; New York County; New York,8791.0,40027.0,40.4,3691.0,1369.0,2024,ACS 5-Year
36061017100,36,061,017100,Manhattan,Census Tract 171; New York County; New York,8464.0,149587.0,48.9,4648.0,3199.0,2024,ACS 5-Year
36061017200,36,061,017200,Manhattan,Census Tract 172; New York County; New York,5630.0,34024.0,36.1,2521.0,1354.0,2024,ACS 5-Year
36061017300,36,061,017300,Manhattan,Census Tract 173; New York County; New York,9343.0,162625.0,44.4,4951.0,2957.0,2024,ACS 5-Year
36061017401,36,061,017401,Manhattan,Census Tract 174.01; New York County; New York,5321.0,37975.0,47.5,2307.0,1105.0,2024,ACS 5-Year
36061017402,36,061,017402,Manhattan,Census Tract 174.02; New York County; New York,2887.0,81364.0,34.6,1754.0,2518.0,2024,ACS 5-Year
36061017500,36,061,017500,Manhattan,Census Tract 175; New York County; New York,10499.0,154118.0,52.3,5872.0,2811.0,2024,ACS 5-Year
